question_id,section_id,section_title,question_number,question,active,source_document,source_sha256
2.2-Q08,2.2,Tünel Yapım Yöntemleri,8,Batırma tüp tünel yöntemi nasıl uygulanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2-Q09,2.2,Tünel Yapım Yöntemleri,9,Mikrotünel ve boru itme yöntemleri hangi projelerde kullanılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2-Q10,2.2,Tünel Yapım Yöntemleri,10,"Tam kesit, yarım kesit (kalot-stros) ve çoklu galeri kazı düzenleri ne zaman uygulanır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2-Q11,2.2,Tünel Yapım Yöntemleri,11,Yöntemlerin ilerleme hızları ve tipik günlük/aylık ilerleme değerleri nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2-Q12,2.2,Tünel Yapım Yöntemleri,12,Yöntemlerin maliyet karşılaştırması nasıl yapılır; TBM hangi uzunlukta ekonomik olur?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2-Q13,2.2,Tünel Yapım Yöntemleri,13,Yöntemlerin iş güvenliği ve çevresel etkileri nasıl karşılaştırılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2-Q14,2.2,Tünel Yapım Yöntemleri,14,Kazı sırasında ölçüm-izleme sonuçlarına göre destek uyarlaması nasıl yapılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2-Q15,2.2,Tünel Yapım Yöntemleri,15,Türkiye'de karayolu tünellerinde hangi yöntemler yaygındır ve neden?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2-Q16,2.2,Tünel Yapım Yöntemleri,16,KGM Teknik Şartnamesi tünel yapım yöntemleri için hangi esasları belirler?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.1-Q01,2.2.1,Kayaç Zeminde Açılan Tüneller,1,"Kaya tünellerinde kaya kütlesi davranışı nasıl sınıflandırılır (RMR, Q, GSI) ve destek tasarımına nasıl dönüştürülür?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.1-Q02,2.2.1,Kayaç Zeminde Açılan Tüneller,2,"Kaya tünellerinde delme-patlatma tasarımı (kesme, kontur delikleri, düzgün patlatma) nasıl yapılır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.1-Q03,2.2.1,Kayaç Zeminde Açılan Tüneller,3,Aşırı kazı (overbreak) ve alt kazı nasıl kontrol edilir ve maliyete etkisi nedir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.1-Q04,2.2.1,Kayaç Zeminde Açılan Tüneller,4,"Sıkışan kaya, şişen kaya ve kaya patlaması koşullarında hangi önlemler alınır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.1-Q05,2.2.1,Kayaç Zeminde Açılan Tüneller,5,Fay zonları ve zayıf kaya kesimlerinde geçiş nasıl yapılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.1-Q06,2.2.1,Kayaç Zeminde Açılan Tüneller,6,Kaya tünellerinde su girişi ve enjeksiyon uygulamaları nasıl yönetilir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.1-Q07,2.2.1,Kayaç Zeminde Açılan Tüneller,7,Yüksek örtülü tünellerde gerilme ve sıcaklık sorunları nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.1-Q08,2.2.1,Kayaç Zeminde Açılan Tüneller,8,"Kaya tünellerinde TBM seçimi (açık gripper, kalkanlı) ve performans tahmini nasıl yapılır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.1-Q09,2.2.1,Kayaç Zeminde Açılan Tüneller,9,Kaya tünellerinde destek sınıfı geçişleri sahada nasıl kararlaştırılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.1-Q10,2.2.1,Kayaç Zeminde Açılan Tüneller,10,"Kaya tünellerinde ölçüm-izleme (konverjans, ekstansometre, yük hücresi) nasıl uygulanır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.1-Q11,2.2.1,Kayaç Zeminde Açılan Tüneller,11,Kaya tünellerinde tipik ilerleme hızları ve maliyet düzeyleri nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.1-Q12,2.2.1,Kayaç Zeminde Açılan Tüneller,12,Türkiye'de kaya ortamında açılan örnek tüneller ve karşılaşılan sorunlar nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.1-Q13,2.2.1,Kayaç Zeminde Açılan Tüneller,13,"Kaya tünellerinde iş sağlığı ve güvenliği riskleri (kaya düşmesi, patlatma, toz) nasıl yönetilir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.2-Q01,2.2.2,Yumuşak Zeminde Açılan Tüneller,1,Yumuşak zemin tünelciliği kaya tünelciliğinden hangi açılardan farklıdır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.2-Q02,2.2.2,Yumuşak Zeminde Açılan Tüneller,2,"Zemin türü (kil, silt, kum, çakıl, dolgu) ve yeraltı suyu tünel davranışını nasıl etkiler?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.2-Q03,2.2.2,Yumuşak Zeminde Açılan Tüneller,3,Ayna stabilitesi nasıl değerlendirilir ve ayna desteği nasıl sağlanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.2-Q04,2.2.2,Yumuşak Zeminde Açılan Tüneller,4,"Yüzey oturması nasıl tahmin edilir (Gauss/Peck yaklaşımı, hacim kaybı) ve sınırlandırılır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.2-Q05,2.2.2,Yumuşak Zeminde Açılan Tüneller,5,EPB ve slurry TBM'lerin yumuşak zeminde çalışma ilkeleri ve seçim ölçütleri nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.2-Q06,2.2.2,Yumuşak Zeminde Açılan Tüneller,6,Yumuşak zeminde konvansiyonel (NATM/püskürtme beton kaplamalı) tünel açma hangi koşullarda mümkündür?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.2-Q07,2.2.2,Yumuşak Zeminde Açılan Tüneller,7,"Boru şemsiye, jet grout ve zemin dondurma gibi ön destek yöntemleri nasıl uygulanır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.2-Q08,2.2.2,Yumuşak Zeminde Açılan Tüneller,8,Sığ ve kentsel tünellerde bina ve altyapı koruma önlemleri nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.2-Q09,2.2.2,Yumuşak Zeminde Açılan Tüneller,9,Segment kaplama ve boşluk enjeksiyonu nasıl yapılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.2-Q10,2.2.2,Yumuşak Zeminde Açılan Tüneller,10,Yumuşak zemin tünellerinde ölçüm-izleme programı nasıl kurulur?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.2-Q11,2.2.2,Yumuşak Zeminde Açılan Tüneller,11,Yumuşak zeminde tünel maliyetlerini artıran faktörler nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.2-Q12,2.2.2,Yumuşak Zeminde Açılan Tüneller,12,Türkiye'deki yumuşak zemin tünel örnekleri (İstanbul metro tünelleri vb.) hangi sorunlarla karşılaşmıştır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.2-Q13,2.2.2,Yumuşak Zeminde Açılan Tüneller,13,Yumuşak zemin tünellerinde göçük ve oturma kaynaklı kaza örnekleri nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.3-Q01,2.2.3,Su Altında Açılan Tüneller,1,"Su altı tünelleri hangi yöntemlerle (batırma tüp, TBM ile delme, kaya altından delme-patlatma) yapılır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.3-Q02,2.2.3,Su Altında Açılan Tüneller,2,"Batırma tüp yönteminde eleman üretimi, yüzdürme, batırma ve birleştirme adımları nasıldır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.3-Q03,2.2.3,Su Altında Açılan Tüneller,3,"Su altı TBM tünellerinde yüksek su basıncına karşı hangi önlemler (hiperbarik müdahale, conta tasarımı) alınır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.3-Q04,2.2.3,Su Altında Açılan Tüneller,4,Su altı tünellerinde su sızıntısı ve yalıtım nasıl sağlanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.3-Q05,2.2.3,Su Altında Açılan Tüneller,5,Su altı tünellerinde deprem tasarımı (sismik derz/bilezik) nasıl yapılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.3-Q06,2.2.3,Su Altında Açılan Tüneller,6,"Su altı tünellerinde havalandırma, drenaj ve pompalama gereksinimleri nasıl farklılaşır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.3-Q07,2.2.3,Su Altında Açılan Tüneller,7,Su altı tünellerinin yapım maliyeti ve maliyet etkenleri nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.3-Q08,2.2.3,Su Altında Açılan Tüneller,8,"Dünyadaki önemli su altı tünelleri (Kanal Tüneli, Seikan, Øresund, Ryfast) hangi yöntemlerle yapılmıştır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.3-Q09,2.2.3,Su Altında Açılan Tüneller,9,Marmaray ve Avrasya Tüneli'nin su altı geçişleri nasıl tasarlanmış ve yapılmıştır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.3-Q10,2.2.3,Su Altında Açılan Tüneller,10,Su altı tünellerinde işletme ve bakım açısından özel gereksinimler nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.2.3-Q11,2.2.3,Su Altında Açılan Tüneller,11,Su altı tünellerinde yaşanan su baskını ve kaza örnekleri hangi dersleri vermiştir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q01,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,1,"Tünel yapım maliyetinin ana bileşenleri (kazı, destek, kaplama, yalıtım, elektromekanik, portal, şantiye) nelerdir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q02,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,2,Jeolojik ve geoteknik koşullar yapım maliyetini nasıl etkiler?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q03,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,3,"Tünel uzunluğu, kesit alanı ve tüp sayısı ile maliyet arasındaki ilişki nedir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q04,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,4,"Yapım yöntemi seçimi (NATM, TBM, aç-kapa) maliyeti nasıl değiştirir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q05,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,5,Yeraltı suyu ve drenaj gereksinimleri maliyeti nasıl etkiler?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q06,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,6,Aşırı kazı (overbreak) maliyete nasıl yansır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q07,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,7,Destek sınıfı dağılımının tahmin edilenden farklı çıkması maliyeti nasıl etkiler?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q08,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,8,Elektromekanik sistemler toplam maliyet içinde ne kadar pay alır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q09,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,9,"Şantiye lojistiği, erişim yolları, pasa nakli ve depolama maliyetleri nasıl belirlenir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q10,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,10,"İş gücü, makine-ekipman ve malzeme fiyatlarındaki değişimler maliyeti nasıl etkiler?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q11,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,11,"Sözleşme türü ve risk paylaşımı (birim fiyat, götürü, anahtar teslim) maliyet performansını nasıl etkiler?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q12,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,12,Süre uzaması ile maliyet artışı arasındaki ilişki nedir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q13,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,13,"Çevresel ve sosyal gereksinimler (gürültü, titreşim, kamulaştırma) maliyete nasıl yansır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q14,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,14,Tünel projelerinde maliyet aşımının yaygın nedenleri ve büyüklükleri nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q15,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,15,KGM birim fiyatları ve tünel iş kalemleri maliyet tahmininde nasıl kullanılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.3-Q16,2.3,Tünellerin Yapım Maliyetine Etki Eden Unsurlar,16,Türkiye'de tünel yapım maliyetlerinin km başına tipik aralığı nedir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q01,2.4,Tünellerin Projelendirilmesi,1,"Tünel projelendirme süreci hangi aşamalardan oluşur (etüt, ön proje, kesin proje, uygulama projesi)?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q02,2.4,Tünellerin Projelendirilmesi,2,Projelendirmede hangi disiplinler yer alır ve nasıl koordine edilir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q03,2.4,Tünellerin Projelendirilmesi,3,"Tünel tasarımında hangi yükler ve etkiler (kaya/zemin yükü, su basıncı, deprem, trafik) dikkate alınır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q04,2.4,Tünellerin Projelendirilmesi,4,"Tünel kesit tasarımı (gabari, kaplama kalınlığı, kaçış yolu, banket) hangi esaslara göre yapılır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q05,2.4,Tünellerin Projelendirilmesi,5,"Analitik, ampirik ve sayısal (sonlu elemanlar/sonlu farklar) tasarım yöntemleri nasıl kullanılır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q06,2.4,Tünellerin Projelendirilmesi,6,Gözlemsel yöntem tünel tasarımında nasıl uygulanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q07,2.4,Tünellerin Projelendirilmesi,7,"Havalandırma, aydınlatma, yangın güvenliği ve elektromekanik tasarımı hangi standartlara göre yapılır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q08,2.4,Tünellerin Projelendirilmesi,8,Tünel projelerinde risk kaydı ve risk yönetimi tasarıma nasıl entegre edilir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q09,2.4,Tünellerin Projelendirilmesi,9,Projelendirmede kullanılan yazılımlar ve BIM uygulamaları nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q10,2.4,Tünellerin Projelendirilmesi,10,"Proje teslim dokümanları (raporlar, çizimler, metraj, teknik şartname) nelerdir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q11,2.4,Tünellerin Projelendirilmesi,11,Tasarımda bakım ve işletme kolaylığının gözetilmesi nasıl sağlanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q12,2.4,Tünellerin Projelendirilmesi,12,Projelendirme maliyetinin toplam proje maliyeti içindeki payı nedir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q13,2.4,Tünellerin Projelendirilmesi,13,Türkiye'de tünel projelendirmesinde uygulanan yönetmelik ve şartnameler nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4-Q14,2.4,Tünellerin Projelendirilmesi,14,"Uluslararası standartlar (Eurocode 7, ITA, PIARC) Türkiye uygulamasına nasıl yansır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1-Q01,2.4.1,Jeolojik ve Geoteknik İncelemeler,1,Tünel projelerinde jeolojik-geoteknik incelemenin amacı ve kapsamı nedir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1-Q02,2.4.1,Jeolojik ve Geoteknik İncelemeler,2,"İnceleme programı proje aşamalarına (fizibilite, ön proje, kesin proje, yapım) göre nasıl kademelendirilir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1-Q03,2.4.1,Jeolojik ve Geoteknik İncelemeler,3,"Jeolojik haritalama, uzaktan algılama ve jeofizik yöntemler nasıl kullanılır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1-Q04,2.4.1,Jeolojik ve Geoteknik İncelemeler,4,"Sondaj programı (sayı, derinlik, aralık) nasıl planlanır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1-Q05,2.4.1,Jeolojik ve Geoteknik İncelemeler,5,"Arazi deneyleri (presiyometre, dilatometre, hidrolik iletkenlik/packer testi) neyi ölçer?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1-Q06,2.4.1,Jeolojik ve Geoteknik İncelemeler,6,"Laboratuvar deneyleri (tek eksenli basınç, üç eksenli, kesme, şişme, aşındırıcılık) hangi parametreleri sağlar?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1-Q07,2.4.1,Jeolojik ve Geoteknik İncelemeler,7,"Kaya kütlesi sınıflamaları (RMR, Q, GSI) nasıl uygulanır ve tasarımda nasıl kullanılır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1-Q08,2.4.1,Jeolojik ve Geoteknik İncelemeler,8,Yeraltı suyu koşulları ve hidrojeolojik model nasıl kurulur?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1-Q09,2.4.1,Jeolojik ve Geoteknik İncelemeler,9,Jeolojik-geoteknik veri raporu ve temel (baseline) raporu nasıl hazırlanır ve sözleşmede nasıl kullanılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1-Q10,2.4.1,Jeolojik ve Geoteknik İncelemeler,10,İnceleme yetersizliğinin yapım riskleri ve maliyete etkisi nedir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1-Q11,2.4.1,Jeolojik ve Geoteknik İncelemeler,11,Jeolojik belirsizlik risk paylaşımında nasıl yönetilir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1-Q12,2.4.1,Jeolojik ve Geoteknik İncelemeler,12,Türkiye'de tünel jeoteknik incelemeleri için KGM esasları ve rapor formatları nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1-Q13,2.4.1,Jeolojik ve Geoteknik İncelemeler,13,İnceleme bütçesinin proje maliyeti içindeki payı ne olmalıdır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.1-Q01,2.4.1.1,İnşaat Başlamadan Önce Yapılan Çalışmalar,1,Yapım öncesi jeolojik-geoteknik çalışmalar hangi adımlardan oluşur?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.1-Q02,2.4.1.1,İnşaat Başlamadan Önce Yapılan Çalışmalar,2,"Masa başı çalışması (mevcut haritalar, önceki projeler, literatür) nasıl yapılır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.1-Q03,2.4.1.1,İnşaat Başlamadan Önce Yapılan Çalışmalar,3,Saha jeolojik haritalaması ve süreksizlik ölçümleri nasıl yürütülür?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.1-Q04,2.4.1.1,İnşaat Başlamadan Önce Yapılan Çalışmalar,4,Sondaj lokasyonları ve derinlikleri tünel güzergâhına göre nasıl belirlenir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.1-Q05,2.4.1.1,İnşaat Başlamadan Önce Yapılan Çalışmalar,5,"Jeofizik yöntemler (sismik kırılma, elektrik özdirenç, yer radarı) yapım öncesinde nasıl kullanılır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.1-Q06,2.4.1.1,İnşaat Başlamadan Önce Yapılan Çalışmalar,6,Portal bölgelerinde şev stabilitesi incelemeleri nasıl yapılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.1-Q07,2.4.1.1,İnşaat Başlamadan Önce Yapılan Çalışmalar,7,"Yeraltı suyu ölçümleri (piezometre, pompa testi) nasıl planlanır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.1-Q08,2.4.1.1,İnşaat Başlamadan Önce Yapılan Çalışmalar,8,Zemin/kaya parametrelerinin tasarım değerlerine dönüştürülmesi nasıl yapılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.1-Q09,2.4.1.1,İnşaat Başlamadan Önce Yapılan Çalışmalar,9,Beklenen kaya sınıfı dağılımı ve destek tahmini nasıl hazırlanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.1-Q10,2.4.1.1,İnşaat Başlamadan Önce Yapılan Çalışmalar,10,Jeolojik-geoteknik rapor ve jeolojik boy kesit nasıl sunulur?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.1-Q11,2.4.1.1,İnşaat Başlamadan Önce Yapılan Çalışmalar,11,Yapım öncesi çalışmaların maliyeti ve süresi nasıl planlanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
