document_id,source_relative_path,source_final_markdown,normalized_markdown,source_sha256,normalized_sha256,changed,normalization_status,rule_unicode_normalization_count,rule_whitespace_count,rule_ocr_spacing_count,rule_linebreak_count,rule_hyphenation_count,rule_header_footer_count,rule_replacement_character_count,rule_encoding_cleanup_count,rule_placeholder_count,manual_review_required,review_reason,normalizer_version,processed_at
DOC000153,Sunumlar_2022/10_Use of Foams for the Soil Conditioning in Excavations with EPB-TBMs - Envionmental Approach.pdf,data/corpus_final/Sunumlar_2022/10_Use of Foams for the Soil Conditioning in Excavations with EPB-TBMs - Envionmental Approach.md,data/corpus_normalized/Sunumlar_2022/10_Use of Foams for the Soil Conditioning in Excavations with EPB-TBMs - Envionmental Approach.md,17651ec59e2e2c30c404c10413f9f8d7f721e63f8c6427660a7faf77d7adc06a,17651ec59e2e2c30c404c10413f9f8d7f721e63f8c6427660a7faf77d7adc06a,false,normalized_with_warning,0,0,0,0,0,0,0,0,139,true,repeated_header_footer_candidate_not_removed:www.tunnelturkey.org | www.tunnelturkey.org BUILDING TRUST,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000154,Sunumlar_2022/11_A Tunnelling Experience in Difficult Ground Conditions in the Himalayas.pdf,data/corpus_final/Sunumlar_2022/11_A Tunnelling Experience in Difficult Ground Conditions in the Himalayas.md,data/corpus_normalized/Sunumlar_2022/11_A Tunnelling Experience in Difficult Ground Conditions in the Himalayas.md,588ad79732d7f18e0e83c8b22502f6dc6c583492b85849ec1c95c8f20f870017,588ad79732d7f18e0e83c8b22502f6dc6c583492b85849ec1c95c8f20f870017,false,normalized_with_warning,0,0,0,0,0,0,0,0,76,true,repeated_header_footer_candidate_not_removed:www.tunnelturkey.org,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000155,Sunumlar_2022/12_1_Fire Safety in Tunnels.pdf,data/corpus_final/Sunumlar_2022/12_1_Fire Safety in Tunnels.md,data/corpus_normalized/Sunumlar_2022/12_1_Fire Safety in Tunnels.md,8ed7685663241be8832b9324daf7a950a0e475e3ae815fe0291e98ab28b06521,8ed7685663241be8832b9324daf7a950a0e475e3ae815fe0291e98ab28b06521,false,unchanged,0,0,0,0,0,0,0,0,29,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000156,Sunumlar_2022/12_2_Fire Safety in Tunnels.pdf,data/corpus_final/Sunumlar_2022/12_2_Fire Safety in Tunnels.md,data/corpus_normalized/Sunumlar_2022/12_2_Fire Safety in Tunnels.md,73880ad79304bed9d3c6ad7ca88b2aed7a9995d618c8445d4dad3dd1b0c5b58d,73880ad79304bed9d3c6ad7ca88b2aed7a9995d618c8445d4dad3dd1b0c5b58d,false,normalized_with_warning,0,0,0,0,0,0,0,0,90,true,repeated_header_footer_candidate_not_removed:www.tunnelturkey.org,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000157,Sunumlar_2022/1_Professor Arnold Dix_People and Planet – how to get finance for new projects that mitigate the perils of Climate Change now.pdf,data/corpus_final/Sunumlar_2022/1_Professor Arnold Dix_People and Planet – how to get finance for new projects that mitigate the perils of Climate Change now.md,data/corpus_normalized/Sunumlar_2022/1_Professor Arnold Dix_People and Planet – how to get finance for new projects that mitigate the perils of Climate Change now.md,768d97781d0bbfcc429174d77c545a9c58b68596ced479bb84af89788a8238b1,768d97781d0bbfcc429174d77c545a9c58b68596ced479bb84af89788a8238b1,false,normalized_with_warning,0,0,0,0,0,0,0,0,143,true,repeated_header_footer_candidate_not_removed:www.tunnelturkey.org,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000158,Sunumlar_2022/2_Present and Future of Tunnel Constructions in Transportation Infrastructure.pdf,data/corpus_final/Sunumlar_2022/2_Present and Future of Tunnel Constructions in Transportation Infrastructure.md,data/corpus_normalized/Sunumlar_2022/2_Present and Future of Tunnel Constructions in Transportation Infrastructure.md,8d02cd4f0d7a9c8e0d28fed944b333a2f808931a769c2e2b723b0d716db3e539,50d671a815c51e10f4133d4a81480a89c6a36634263406059e5615d2387a21c3,true,normalized,0,1,0,0,0,0,0,0,57,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000159,Sunumlar_2022/3_HIZRAY Project and Planned Future of Istanbul Metro Works.pdf,data/corpus_final/Sunumlar_2022/3_HIZRAY Project and Planned Future of Istanbul Metro Works.md,data/corpus_normalized/Sunumlar_2022/3_HIZRAY Project and Planned Future of Istanbul Metro Works.md,082692b76d726b03d575204e43b2a4d245b55722c3cdb9e47bd93952abe0e831,355ad9a4ced9e547187770e3b0f2cabdc0f1340ffa7f880c531664f22fec9d95,true,normalized_with_warning,0,725,0,0,0,0,0,0,0,true,repeated_header_footer_candidate_not_removed:12/4/2022,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000160,"Sunumlar_2022/4_International Projects of Yapi Merkezi, Administrative Difficulties Encountered.pdf","data/corpus_final/Sunumlar_2022/4_International Projects of Yapi Merkezi, Administrative Difficulties Encountered.md","data/corpus_normalized/Sunumlar_2022/4_International Projects of Yapi Merkezi, Administrative Difficulties Encountered.md",f725ff320cb9d53ef50d27bdf65ba8331c7f464214a33171e6e23a2e1c8436a7,3516ae1c2af9809783ee01c6ab7630242ca827bbad73d0c50b6677b9c0cb832b,true,normalized_with_warning,0,3,0,0,0,0,0,0,164,true,repeated_header_footer_candidate_not_removed:www.tunnelturkey.org,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000161,"Sunumlar_2022/5_Past, Present and Future of Izmir Metro Works.pdf","data/corpus_final/Sunumlar_2022/5_Past, Present and Future of Izmir Metro Works.md","data/corpus_normalized/Sunumlar_2022/5_Past, Present and Future of Izmir Metro Works.md",a07075543935a3d0c403878ec00b41d8f0d937cfe799cdb16c61245d0a0d35df,ae3b07544d571ea1ce3d4e32f0cb22265f68e37e912366c4dd72283240ee5b01,true,normalized_with_warning,0,1,0,0,0,0,0,0,161,true,repeated_header_footer_candidate_not_removed:www.tunnelturkey.org,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000162,"Sunumlar_2022/6_Past, Present and Future of DSI Tunnels.pdf","data/corpus_final/Sunumlar_2022/6_Past, Present and Future of DSI Tunnels.md","data/corpus_normalized/Sunumlar_2022/6_Past, Present and Future of DSI Tunnels.md",17581d7eacc26a40a50de98c6cb43f18a6b5de30c11d9ae33fa2d7452a135ee9,bdc753187aec7c14b5db2bfc44f895d2c7c0e749335ed0fd044ade0614ee872b,true,normalized,0,1,0,0,0,0,0,0,53,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000163,Sunumlar_2022/7_Tunnel Projects in Indonesia and the Far East Opportunities for Turkish Contractors.pdf,data/corpus_final/Sunumlar_2022/7_Tunnel Projects in Indonesia and the Far East Opportunities for Turkish Contractors.md,data/corpus_normalized/Sunumlar_2022/7_Tunnel Projects in Indonesia and the Far East Opportunities for Turkish Contractors.md,3c901d22f3e8478ab3fd5707edf7786442075386665c09bbe3b04213fdd80a0a,10b169a47f36cbe88360a1a189d5647c4cc1176ef56f696854e9be34cfe24b2d,true,normalized_with_warning,0,1,0,0,0,0,0,0,40,true,repeated_header_footer_candidate_not_removed:www.tunnelturkey.org,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000164,Sunumlar_2022/8_Halkali - Istanbul Airport Metro Construction Works.pdf,data/corpus_final/Sunumlar_2022/8_Halkali - Istanbul Airport Metro Construction Works.md,data/corpus_normalized/Sunumlar_2022/8_Halkali - Istanbul Airport Metro Construction Works.md,094e554ca80aede2e693581c8ac8438018f7bdade6460ca429acf0e5058d54cf,194f980d2b699fbca1bfd19aedbfa9429052700cec667956e74d942629635708,true,normalized,0,27,0,0,0,0,0,0,104,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000165,Sunumlar_2022/9_Final Lining Design Approach for Reduction Tunnels.pdf,data/corpus_final/Sunumlar_2022/9_Final Lining Design Approach for Reduction Tunnels.md,data/corpus_normalized/Sunumlar_2022/9_Final Lining Design Approach for Reduction Tunnels.md,b6c61a9f19e28d12c99b69874a4e8a2482e7c8a343868bf958229355aa7bb6e5,31f21fbe32ccdaeb6170311f5ee4242fe7648b720c89e71f0c8144932a012955,true,normalized_with_warning,0,12,0,0,0,0,0,0,73,true,repeated_header_footer_candidate_not_removed:www.tunnelturkey.org,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000166,Sunumlar_2022/Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı.pdf,data/corpus_final/Sunumlar_2022/Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı.md,data/corpus_normalized/Sunumlar_2022/Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı.md,ce2556e217183357fa2e301411270dd6d3bcd5bd8e721364a6f772706812ceab,17eedb2cfcd8176a6538ebc4ad5685036d8b852e59ead44e16095808620236a5,true,normalized,0,59,0,0,0,0,0,0,22,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000167,Sunumlar_2022/Türkiye’deki Karayolu Tünellerinde Trafik.pdf,data/corpus_final/Sunumlar_2022/Türkiye’deki Karayolu Tünellerinde Trafik.md,data/corpus_normalized/Sunumlar_2022/Türkiye’deki Karayolu Tünellerinde Trafik.md,800a5c7b042fb0fe3126503bc584ee3814921ae2597870e223c0d547a4f11091,73e57d1559342f564524cecca38d404c5560813dc29276a5e095f088048b2e99,true,normalized,0,68,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000168,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/ADR TAIEX Eğitim Dokümanı.pdf,data/corpus_final/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/ADR TAIEX Eğitim Dokümanı.md,data/corpus_normalized/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/ADR TAIEX Eğitim Dokümanı.md,2460efb26809ad7f08fb29776b7b5cdc115b8e799de76578277a895b0e192828,4962567d7b6d70887fe4d9def802a97a41bf71f3519ce5d9f5bf0e6b73feba04,true,normalized,0,27,0,0,0,0,0,0,330,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000169,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/agenda_56725_TR.doc,data/corpus_final/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/agenda_56725_TR.md,data/corpus_normalized/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/agenda_56725_TR.md,587ab378645fb3b3b87bc1f3de13531030eba6df5f0cbe39d603e7f3e6048cc0,587ab378645fb3b3b87bc1f3de13531030eba6df5f0cbe39d603e7f3e6048cc0,false,unchanged,0,0,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000170,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Risk Analysis for Road Tunnels PIARC.pdf,data/corpus_final/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Risk Analysis for Road Tunnels PIARC.md,data/corpus_normalized/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Risk Analysis for Road Tunnels PIARC.md,29f1ffde954cd5b97921eb0d9b5efa6551016e8e8d4bd11e10c321f60a65f0db,64a88563acd1ceeed149c1a3070edbf4a8b567cb8a3acbbd8f807df7393b6ea7,true,normalized,0,912,0,0,0,0,0,0,402,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000171,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part2_2.ppt,data/corpus_final/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part2_2.md,data/corpus_normalized/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part2_2.md,4887227122384050b5d15f9a685a5710e2d9d91c10afb35677fcdc1eae7efcb7,3a54d81754aeb9b944b40bb71da6f9b6415761fe041155f65bb71b45f0de6ff4,true,normalized,0,91,0,43,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000172,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part3.ppt,data/corpus_final/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part3.md,data/corpus_normalized/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part3.md,ffd4bc3a79c3b0a698e1adea6c9a4f443ac93567ea48d8bfc24a5033bfd70268,23b53a2724a2cfff1a0568a501e8311428ffc7cdcd16f797a7d85dad6c294743,true,normalized,0,27,0,16,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000173,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part4.ppt,data/corpus_final/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part4.md,data/corpus_normalized/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part4.md,cc5cfda3c0c3ff61006314b6d4a191f594545d3dd42f93c7f35dd5178d33cf29,0195ab3e917e40b71587850c8fab84c480e9c1591c020c0b9d7a245450dfcba8,true,normalized,0,19,0,13,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000174,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Updated_Survey_Road_Tunnel_Regulations_August_2011_1.pdf,data/corpus_final/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Updated_Survey_Road_Tunnel_Regulations_August_2011_1.md,data/corpus_normalized/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Updated_Survey_Road_Tunnel_Regulations_August_2011_1.md,af1f3b38a9b80532b8ba58eb0eb77c79e64bbd3ccc0bc1f2000fdee143dc8a69,f95a953f8ee8efea89a66ed422f6e2c1fa88e47032d7f0754339de949dcb27aa,true,normalized,0,11,0,0,0,0,0,0,73,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000175,Tünel Dergisi/E-dergi-Tünel Dergisi 46_1.pdf,data/corpus_final/Tünel Dergisi/E-dergi-Tünel Dergisi 46_1.md,data/corpus_normalized/Tünel Dergisi/E-dergi-Tünel Dergisi 46_1.md,7bc44a50d67db377c34f14f159c9937279c0c9f8ec3597e67efe744edc61a2ed,53ed666c4ceea1de98271bcbf177254b5064e43c349486a75383b3599c3bc498,true,normalized,0,403,0,0,0,0,0,0,288,false,,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000176,Tünel Dergisi/E-Dergi_Tünel 45_r.pdf,data/corpus_final/Tünel Dergisi/E-Dergi_Tünel 45_r.md,data/corpus_normalized/Tünel Dergisi/E-Dergi_Tünel 45_r.md,aa77d61b1f52d70c90e981c8db6cee7dd70a7f574a3658d5294a438cf6919190,20324d5b23c6d18ec435a330b51e16e5f3f1ccf8392b75b56fcef3abd6ec6f39,true,normalized_with_warning,0,390,0,0,0,0,2,0,236,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000177,Tünel Dergisi/E-dergi_Tünel-35.pdf,data/corpus_final/Tünel Dergisi/E-dergi_Tünel-35.md,data/corpus_normalized/Tünel Dergisi/E-dergi_Tünel-35.md,aa629c52cb1f86ecd39723884aeae64cc0aa513e2f0976b128ca15eb86cc9f8e,b5acf02084f190ac599ee171b1cc8c229b6fcd796c4625373ceb08f8ac11abf6,true,normalized_with_warning,0,476,0,0,0,0,4,0,247,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000193,Tünel Dergisi/Tunel Dergi Sayi 40.pdf,data/corpus_final/Tünel Dergisi/Tunel Dergi Sayi 40.md,data/corpus_normalized/Tünel Dergisi/Tunel Dergi Sayi 40.md,9e12b1825d5604af0aadd9513a3ebe50d28145d35ccc6f4db4eed5aedf29f10e,ff6968d99bec6a9f3d1de45b02dc5e546865891d733dc89e2eaa86c63753e760,true,normalized_with_warning,0,496,0,0,0,0,4,0,251,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000194,Tünel Dergisi/Tunel Dergisi 1.pdf,data/corpus_final/Tünel Dergisi/Tunel Dergisi 1.md,data/corpus_normalized/Tünel Dergisi/Tunel Dergisi 1.md,6ba9af554fa3ef8d5822b940288755dc92d6c0802e4940621265bbdf2ab36796,71373ac3c036b08c619026997516129ab4246ea377cf87fd6d71865036b5feb5,true,normalized_with_warning,0,257,0,0,0,0,8,0,159,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000195,Tünel Dergisi/Tunel Dergisi 2.pdf,data/corpus_final/Tünel Dergisi/Tunel Dergisi 2.md,data/corpus_normalized/Tünel Dergisi/Tunel Dergisi 2.md,8798fcd95d5153ed1b3de5d786b8239c6b35c7ab238f7c3b2b930394f13a9198,9e5e9b475999bb23f2249ed9c6f7010feb9199602f2ef7bc15015fc0a3a824d3,true,normalized_with_warning,0,380,0,0,0,0,10,0,169,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000196,Tünel Dergisi/Tunel Dergisi 3.pdf,data/corpus_final/Tünel Dergisi/Tunel Dergisi 3.md,data/corpus_normalized/Tünel Dergisi/Tunel Dergisi 3.md,fd5c673955da4e72dce96915d123599192f41c96e1a6f5e7ec4e066b829ea26d,92b3bad7818ca132ec773804e7581f390e752cf6f1c6c15f2b3c16b1acd282ec,true,normalized_with_warning,0,484,0,0,0,0,26,0,198,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000197,Tünel Dergisi/Tunel Dergisi 4.pdf,data/corpus_final/Tünel Dergisi/Tunel Dergisi 4.md,data/corpus_normalized/Tünel Dergisi/Tunel Dergisi 4.md,70934681bbe1ea21e0a7b7bd91f2468a3da8e7c0511cefd9e7a896a75949a149,6776ceb2869f627d4538204a13e99402f7df322a442133c23122957ba8b53104,true,normalized_with_warning,6,532,0,0,0,0,24,0,220,true,repeated_header_footer_candidate_not_removed:www.tuneldergisi.com; replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000198,Tünel Dergisi/Tunel Dergisi 5.pdf,data/corpus_final/Tünel Dergisi/Tunel Dergisi 5.md,data/corpus_normalized/Tünel Dergisi/Tunel Dergisi 5.md,1b3c9d3b34702e7ef6d0ff3e383d658e0f3c07e6678552981fc615ba38481f54,21127bbb0c8530d9c8cf59cd890224874d1a9a23af71d2f1f996279d41d657e0,true,normalized_with_warning,0,598,0,0,0,0,28,0,377,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000199,Tünel Dergisi/Tunel Dergisi 6.pdf,data/corpus_final/Tünel Dergisi/Tunel Dergisi 6.md,data/corpus_normalized/Tünel Dergisi/Tunel Dergisi 6.md,5b977cfba71c79253c5d51a82d5a19cbec7fe10511561a2cc19ce7a9a2b25408,3c861aa8aa5f6036c764c320427a6cbe53b2c1450dc514949b573a99c5b71f4d,true,normalized_with_warning,0,576,0,0,0,0,16,0,276,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000200,Tünel Dergisi/tunel37.pdf,data/corpus_final/Tünel Dergisi/tunel37.md,data/corpus_normalized/Tünel Dergisi/tunel37.md,c647b4540298d7c0522f1d3e1fdc284dd6f1db696054099b243dd3023ea0a77e,3accabad8d23cc91a32df24b5b2944e3f25c8be3881a45baec5f1d2666cc7c10,true,normalized_with_warning,0,559,0,0,0,0,4,0,200,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000201,Tünel Dergisi/Tünel 42-E-dergi_2.pdf,data/corpus_final/Tünel Dergisi/Tünel 42-E-dergi_2.md,data/corpus_normalized/Tünel Dergisi/Tünel 42-E-dergi_2.md,badbf68eabe5a3b6e05c609faf6aecdefdbe61ac5549102b0b20c01f8ee6f720,b11bad0d9155d8de88fb945d7ea8aa99a7507d656110942fd06b39eadc82c408,true,normalized_with_warning,0,492,0,0,0,0,4,0,317,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000202,Tünel Dergisi/Tünel 44_red.pdf,data/corpus_final/Tünel Dergisi/Tünel 44_red.md,data/corpus_normalized/Tünel Dergisi/Tünel 44_red.md,aa22a13c1ef7138041082f7965c9c83c81dc02072328e287e22b40bfb4e72e83,9dc99acbbf69dbfae7d2428f60a016da7a250f0258f34ef73f2cdee493009310,true,normalized_with_warning,0,569,0,0,0,0,3,0,239,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000203,Tünel Dergisi/Tünel 51_red (1).pdf,data/corpus_final/Tünel Dergisi/Tünel 51_red (1).md,data/corpus_normalized/Tünel Dergisi/Tünel 51_red (1).md,953932a92addb9c844e2e2325aa6b4e2da731997d529a497bc6b61d356724a9b,6543dd5fc31dd0964358ec4e622a48baf9df5d68b5070de2f578e5e50a61eee6,true,normalized_with_warning,0,614,0,0,0,0,8,0,201,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000204,Tünel Dergisi/TÜNEL SAYI-33.pdf,data/corpus_final/Tünel Dergisi/TÜNEL SAYI-33.md,data/corpus_normalized/Tünel Dergisi/TÜNEL SAYI-33.md,08545f0aaa8c18ca6388a41cc54a2fe47635e988d2b6506e5a50dc117c9e9c82,5eea7c105669d00c8d997c834e510996b4d47a2946f14f92adb9538162000683,true,normalized_with_warning,0,368,0,0,0,0,4,0,259,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000205,Tünel Dergisi/TÜNEL-41.pdf,data/corpus_final/Tünel Dergisi/TÜNEL-41.md,data/corpus_normalized/Tünel Dergisi/TÜNEL-41.md,89dde3af79d5229712e02f1240c67da219190977d35deafcf8258b57c9481028,236e2f2cb3a581f1d10776a8c8e89901300cf40777911ae1d0e6d8b118673276,true,normalized,1,507,0,0,0,0,0,0,257,false,,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000206,Tünel Dergisi/Tünel-47-e-dergisi_r.pdf,data/corpus_final/Tünel Dergisi/Tünel-47-e-dergisi_r.md,data/corpus_normalized/Tünel Dergisi/Tünel-47-e-dergisi_r.md,023650327b7753c793e87261b6a6611db48310929bda8b1f9b352b064597b85f,ac32e9d0faab3806e6ed5fb16ebfc86f86fbc0c5600d889c7d9dbb57ca76e849,true,normalized,0,436,0,0,0,0,0,0,240,false,,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000207,Tünel Dergisi/Tünel-e-dergi-43_red.pdf,data/corpus_final/Tünel Dergisi/Tünel-e-dergi-43_red.md,data/corpus_normalized/Tünel Dergisi/Tünel-e-dergi-43_red.md,4eb411c9caa4d4610eccec11010d8d564ef34742410f7a3c6fcae9fe5e3ed1c0,93d1d2292d40415812cf88ae9ee6ce556dd20a258a9a991a1f7cb2c1ec97c164,true,normalized_with_warning,0,455,0,0,0,0,4,0,249,true,replacement_character_marked_unresolved,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000208,Tünel Dergisi/TÜNEL_SAYI-38.pdf,data/corpus_final/Tünel Dergisi/TÜNEL_SAYI-38.md,data/corpus_normalized/Tünel Dergisi/TÜNEL_SAYI-38.md,57a54a121e3e8d4a8c7bd18224c9b741a39978b69b91c3fb613f113876ea2aa9,39cc062b4d00d592d5771553b67151ec2a88991663137f34d5c30514f47394cb,true,normalized,0,518,0,0,0,0,0,0,246,false,,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000209,"Tünel Kazaları, Çökmeler ve Felaketler/Dünyada Tünel Felaketleri.docx","data/corpus_final/Tünel Kazaları, Çökmeler ve Felaketler/Dünyada Tünel Felaketleri.md","data/corpus_normalized/Tünel Kazaları, Çökmeler ve Felaketler/Dünyada Tünel Felaketleri.md",152881de6809c72a51399d9cb826039323e19eafc80e247e2b0c3b5a32f4abd7,af27ee74e9cf3fd64a556183c8507be371175b2bbe1f9086d23cb7796a943cf3,true,normalized,0,7,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000210,"Tünel Kazaları, Çökmeler ve Felaketler/HAWKS NEST TUNNEL DISASTER.pdf","data/corpus_final/Tünel Kazaları, Çökmeler ve Felaketler/HAWKS NEST TUNNEL DISASTER.md","data/corpus_normalized/Tünel Kazaları, Çökmeler ve Felaketler/HAWKS NEST TUNNEL DISASTER.md",ba2119931d8c45e3b74ed980f8b7b6a3deb89fcd7c6a991b484eaeb52962dc07,d3af76dfa4d585e7bb43bc9e4590cc7d5fae5b9e68bb2787e0e4b8f3cf4aaa8d,true,normalized,0,1,0,0,0,0,0,0,4,false,,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000211,"Tünel Kazaları, Çökmeler ve Felaketler/Tünel Kaynaklı Kazalar_Çökmeler.docx","data/corpus_final/Tünel Kazaları, Çökmeler ve Felaketler/Tünel Kaynaklı Kazalar_Çökmeler.md","data/corpus_normalized/Tünel Kazaları, Çökmeler ve Felaketler/Tünel Kaynaklı Kazalar_Çökmeler.md",bad66dc83b764484e4f4f9693604b07ca9fbed810588fc49a02605ae1018384e,22a8138acccce90430255b706422f7ae79b3cdb64bbb065861a022b44aa7deef,true,normalized,0,7,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000212,"Tünel Kazaları, Çökmeler ve Felaketler/Tünel Kazaları.docx","data/corpus_final/Tünel Kazaları, Çökmeler ve Felaketler/Tünel Kazaları.md","data/corpus_normalized/Tünel Kazaları, Çökmeler ve Felaketler/Tünel Kazaları.md",1cc0c739c4086aa951f2ff7309319a1caeaf855d71fcc4fd1c42b102f1aa8638,1cc0c739c4086aa951f2ff7309319a1caeaf855d71fcc4fd1c42b102f1aa8638,false,unchanged,0,0,0,0,0,0,0,0,23,false,,text-normalizer-v1.1,2026-08-16T00:34:55+00:00
DOC000214,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/2-TÜNEL DESTEKLEMESİ-PÜSKÜRTME BETON.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/2-TÜNEL DESTEKLEMESİ-PÜSKÜRTME BETON.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/2-TÜNEL DESTEKLEMESİ-PÜSKÜRTME BETON.md,80cd2818a37fe3d7101b00b50fdecebdd31201c8049b3483ed2ebced4c777956,ac9535ec289277db56b7e52850014809e050df20ca9823be5ce96ac3c110d1e6,true,normalized,0,48,0,0,0,0,0,0,8,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
